no,utterance,expected_type,expected_id,category,static_verdict,live_verdict,live_note,raw_response,call_error
261,직장 상사가 계속 인격모독을 하는데 신고하고 싶어요,PLATFORM,direct-response,사각지대(예상: labor-attorney로 갈 수도 있으나 명시적 근거 없음),PASS,LIVE-FAIL,라우팅 불필요 상황인데 [GWP: kpolice] 오발동,"[GWP: kpolice]

{USER_NAME}님, K-Police를 호출하겠습니다.",
262,동료가 단톡방에서 저를 계속 따돌리고 무시해요,PLATFORM,direct-response,사각지대,PASS,LIVE-PASS,태그 없이 직접 응답 (기대대로),"동료의 따돌림과 무시는 정말 힘든 경험이네요. 혼자 감당하기에 마음이 무거우셨을 것 같습니다.

이런 상황은 단순히 개인 간의 갈등을 넘어, 직장 내 괴롭힘(직장 내 괴롭힘 금지법)에 해당할 수 있어 중요한 문제입니다. 다만, 어떤 도움을 받고 싶으신지에 따라 연결해 드릴 수 있는 곳이 달라집니다.

**1. 회사 내에서 해결하고 싶으신가요?**
회사 내 인사팀이나 고충처리 담당자와 상담하는 것이 가장 빠른 방법입니다. 이 경우, 회사 내부 절차에 대한 안내가 필요하므로 **K-Business**가 도움을 드릴 수 있습니다.

**2. 법적 조언이나 노동위원회 구제를 받고 싶으신가요?**
직장 내 괴롭힘은 법적으로 보호받을 수 있는 권리입니다. 노동위원회에 구제 신청을 하거나, 공인노무사와 상담하여 법적 절차를 진행할 수 있습니다. 이 경우 **공인노무사** 또는 **K-Law**가 적합합니다.

어떤 방식으로 문제를 해결하고 싶으신지 알려주시면, 더 정확한 도움을 드릴 수 있도록 연결해 드리겠습니다.",
263,이번 정기국회 법안 발의를 위한 입법조사 자료를 만들어줘,PLATFORM,direct-response,사각지대(예상: 없음),PASS,LIVE-PASS,태그 없이 직접 응답 (기대대로),"[CALL_KINTENT: query=이번 정기국회 법안 발의를 위한 입법조사 자료를 만들어줘]

{USER_NAME}님, 입법조사 자료 작성을 위해 K-Intent를 호출하겠습니다.",
264,선거법상 이 홍보물이 문제 없는지 검토해줘,PLATFORM,direct-response,사각지대,PASS,LIVE-FAIL,라우팅 불필요 상황인데 [GWP: klaw] 오발동,"[GWP: klaw]

{USER_NAME}님, K-Law를 호출하겠습니다.",
265,지역구 민원을 체계적으로 관리하고 싶은데 좋은 방법이 있을까요,PLATFORM,direct-response,사각지대,PASS,LIVE-PASS,태그 없이 직접 응답 (기대대로),"지역구 민원 관리에 대한 문의 주셨네요. 다만 말씀하신 내용이 조금 넓게 들려서, 정확히 어떤 상황인지 확인하고 싶습니다.

혹시 다음 중 어떤 상황에 가까운지 알려주시겠어요?

1. **지자체 공무원**이신가요? 그렇다면 민원 접수·처리·이력 관리 시스템 도입에 관한 문의인지
2. **지역구 의원이나 정치인**이신가요? 지역 주민들의 민원을 접수하고 관리하는 체계에 관한 문의인지
3. **일반 주민**으로서 지역구에 민원을 제기하고 진행 상황을 체계적으로 관리하고 싶은 건지

상황에 따라 적절한 서비스나 방법이 달라질 수 있어서요. 말씀해 주시면 더 정확히 안내해 드리겠습니다.",
266,정치자금 신고를 어떻게 해야 하는지 알고 싶어요,PLATFORM,direct-response,사각지대,PASS,LIVE-FAIL,라우팅 불필요 상황인데 [GWP: kgov] 오발동,"[GWP: kgov] {USER_NAME}님, 정치자금 신고 관련 안내를 위해 K-Public을 호출하겠습니다.",
267,최근 대법원 판례를 재판연구용으로 정리해서 찾아줘,PLATFORM,direct-response,사각지대(논의 후 별도 설계 안 하기로 결정 — professor 패턴 재사용 여지 확인용),PASS,LIVE-FAIL,라우팅 불필요 상황인데 [GWP: klaw] 오발동,"[GWP: klaw]

{USER_NAME}님, K-Law를 호출하겠습니다.",
268,이 약물 조합의 최신 상호작용 문헌을 조회해줘,PLATFORM,direct-response,사각지대,PASS,LIVE-FAIL,라우팅 불필요 상황인데 [GWP: khealth] 오발동,"[GWP: khealth]

{USER_NAME}님, K-Health를 호출하겠습니다.",
269,1:1로 봐주실 전문가가 있었으면 하는데 연결 가능할까요,EXPERT,professor,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: professor] 일치,"[EXPERT: professor]

{USER_NAME}님, 1:1 맞춤 교육을 담당하는 교수님을 호출하겠습니다.",
270,과외 선생님처럼 저만 봐주실 분을 만나고 싶어요,EXPERT,professor,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: professor] 일치,"[EXPERT: professor]

{USER_NAME}님, 1:1 맞춤교육을 담당하는 교수님을 호출하겠습니다.",
271,제 상황을 전담해서 봐주실 변호사님을 만나고 싶어요,EXPERT,lawyer,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: lawyer] 일치,"[EXPERT: lawyer]

{USER_NAME}님, 변호사님을 호출하겠습니다.",
272,"세무 문제를 전담해서 봐주실 분이 필요해서요, 연결 부탁드려요",EXPERT,tax-accountant,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: tax-accountant] 일치,"[EXPERT: tax-accountant]

{USER_NAME}님, 세무사 전문가를 호출하겠습니다.",
273,제 건강 문제를 계속 봐주실 의사 선생님이 있었으면 좋겠어요,EXPERT,physician,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: physician] 일치,"[EXPERT: physician]

{USER_NAME}님, 의료 전문가를 호출하겠습니다.",
274,건축 설계를 전담해주실 분을 구하고 있어요,EXPERT,architect,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: architect] 일치,"[EXPERT: architect]

{USER_NAME}님, 건축사(architect)를 호출하겠습니다.",
275,제 자산 관리를 전담해서 봐주실 분이 필요해요,EXPERT,financial-planner,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: financial-planner] 일치,"[EXPERT: financial-planner]

{USER_NAME}님, 재무설계사를 호출하겠습니다.",
276,반려동물 진료를 전담해주실 수의사님을 만나고 싶어요,EXPERT,veterinarian,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: veterinarian] 일치,"[EXPERT: veterinarian]

{USER_NAME}님, 수의사 전문가를 호출하겠습니다.",
277,제 상담을 전담해주실 심리상담사가 있었으면 좋겠어요,EXPERT,mental-health-professional,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-FAIL,기대 [EXPERT: mental-health-professional] vs 실제 [EXPERT: clinical-psychologist],"[EXPERT: clinical-psychologist]

{USER_NAME}님, 임상심리사 전문가를 호출하겠습니다.",
278,통역을 전담해서 도와주실 분을 구하고 있어요,EXPERT,translator-interpreter,CALL_KINTENT-패러프레이즈(v1.6),PASS,LIVE-PASS,[EXPERT: translator-interpreter] 일치,"[EXPERT: translator-interpreter]

{USER_NAME}님, 통역·번역 전문가를 호출하겠습니다.",
279,불났어 도와줘,GWP,kemergency,다양성-반말,PASS,LIVE-PASS,[GWP: kemergency] 일치,"[GWP: kemergency]
{USER_NAME}님, 긴급 상황을 감지해 K-Emergency를 호출하겠습니다.",
280,나 소송 걸고 싶은데 변호사한테 맡기고 싶어,EXPERT,lawyer,다양성-반말,PASS,LIVE-PASS,[EXPERT: lawyer] 일치,"[EXPERT: lawyer]

{USER_NAME}님, 변호사를 호출하겠습니다.",
281,연말정산 어떻게함?,GWP,ktax,다양성-축약체,PASS,LIVE-PASS,[GWP: ktax] 일치,"[GWP: ktax]
{USER_NAME}님, K-Tax를 호출하겠습니다.",
282,치과으사 예약하는거 알려줘,GWP,khealth,다양성-오탈자(치과으사→치과의사),PASS,LIVE-PASS,[GWP: khealth] 일치,"[GWP: khealth]
{USER_NAME}님, K-Health를 호출하겠습니다.",
283,변호사한대 상담받고싶어요,EXPERT,lawyer,다양성-오탈자(한대→한테),PASS,LIVE-PASS,[EXPERT: lawyer] 일치,"[EXPERT: lawyer]
{USER_NAME}님, 변호사님을 호출하겠습니다.",
284,전입신고 좀 해줘 빨리,GWP,kgov,다양성-반말+재촉,PASS,LIVE-PASS,[GWP: kgov] 일치,"[GWP: kgov]
{USER_NAME}님, 전입신고를 담당하는 K-Public을 호출하겠습니다.",
285,의사쌤한테 직접 물어보고싶은데연결해주세요,EXPERT,physician,다양성-띄어쓰기오류,PASS,LIVE-PASS,[EXPERT: physician] 일치,"[EXPERT: physician]
{USER_NAME}님, 의사 선생님을 호출하겠습니다.",
286,세무사님 상담 받구싶어여,EXPERT,tax-accountant,다양성-구어체(받구싶어여),PASS,LIVE-PASS,[EXPERT: tax-accountant] 일치,"[EXPERT: tax-accountant]
{USER_NAME}님, 세무사(전문가 AI)를 호출하겠습니다.",
287,변리사한태 특허 맡기고싶습니다,EXPERT,patent-attorney,다양성-오탈자(한태→한테),PASS,LIVE-PASS,[EXPERT: patent-attorney] 일치,"[EXPERT: patent-attorney]
{USER_NAME}님, 변리사 전문가를 호출하겠습니다.",
288,가스냄새나요 위험한거같아요,GWP,kemergency,다양성-띄어쓰기오류,PASS,LIVE-PASS,[GWP: kemergency] 일치,"[GWP: kemergency]

{USER_NAME}님, 가스 누출로 의심되는 상황이면 즉시 안전 조치가 필요합니다. K-Emergency를 호출하겠습니다.",
289,건축사쌤께 설계 맡기고 싶어여,EXPERT,architect,다양성-구어체,PASS,LIVE-PASS,[EXPERT: architect] 일치,"[EXPERT: architect]
{USER_NAME}님, 건축사 전문가를 호출하겠습니다.",
290,자동차보험 청구하는거 알려줘용,GWP,kinsurance,다양성-구어체(알려줘용),PASS,LIVE-PASS,[GWP: kinsurance] 일치,"[GWP: kinsurance]

{USER_NAME}님, K-Insurance를 호출하겠습니다.",
291,공인중개사분한테 이 집 계약 부탁드리고싶습니당,EXPERT,real-estate-agent,다양성-구어체(싶습니당),PASS,LIVE-PASS,[EXPERT: real-estate-agent] 일치,"[EXPERT: real-estate-agent]

{USER_NAME}님, 공인중개사 전문가를 호출하겠습니다.",
292,경찰신고좀 도와줘 스토킹당하는거같아,GWP,kpolice,다양성-띄어쓰기오류+반말,PASS,LIVE-PASS,[GWP: kpolice] 일치,"[GWP: kpolice]

{USER_NAME}님, 경찰 신고를 도와드리겠습니다. 지금 스토킹 상황이라면 안전을 최우선으로 생각해 주세요. 경찰에 신고하시기 전에, 현재 안전한 장소에 계신지 확인해 주시고, 위험하다고 느껴지면 즉시 112에 전화하시는 것이 좋습니다.",
293,아파서 병원가야될거같은데 어디로가야되나요,GWP,khealth,다양성-구어체,PASS,LIVE-PASS,[GWP: khealth] 일치,"[GWP: khealth]
{USER_NAME}님, K-Health를 호출하겠습니다.",
294,공인노무사님 상담 받아보고 싶습니다 부당해고당한거같아서요,EXPERT,labor-attorney,다양성-정중체,PASS,LIVE-PASS,[EXPERT: labor-attorney] 일치,"[EXPERT: labor-attorney]

{USER_NAME}님, 공인노무사 전문가를 호출하겠습니다.",
295,감정평가사한테 우리집 시세 좀 봐달라고 하고싶어,EXPERT,appraiser,다양성-반말,PASS,LIVE-PASS,[EXPERT: appraiser] 일치,"[EXPERT: appraiser]

{USER_NAME}님, 감정평가사를 호출하겠습니다.",
296,수의사쌤 우리 강아지 좀 봐주실수있나요,EXPERT,veterinarian,다양성-구어체(쌤),PASS,LIVE-PASS,[EXPERT: veterinarian] 일치,"[EXPERT: veterinarian]

{USER_NAME}님, 수의사 전문가를 호출하겠습니다.",
297,응급구조사 불러줘 사람이 쓰러졌어,GWP,kemergency,다양성-직접호출,PASS,LIVE-FAIL,기대 [GWP: kemergency] vs 실제 [EXPERT: paramedic],"[EXPERT: paramedic]

{USER_NAME}님, 응급구조사를 호출하겠습니다.",
298,공인회계사님한테 회사 감사 좀 부탁드리고싶은데요,EXPERT,accountant,다양성-정중체,PASS,LIVE-PASS,[EXPERT: accountant] 일치,"[EXPERT: accountant]
{USER_NAME}님, 공인회계사(accountant)를 호출하겠습니다.",
299,법무사님께 등기이전 맡기고싶어요,EXPERT,judicial-scrivener,다양성-정중체,PASS,LIVE-PASS,[EXPERT: judicial-scrivener] 일치,"[EXPERT: judicial-scrivener]

{USER_NAME}님, 법무사(judicial-scrivener)를 호출하겠습니다.",
300,관세사한테 통관좀 맡기고싶습니다 빨리처리해주세요,EXPERT,customs-broker,다양성-재촉,PASS,LIVE-PASS,[EXPERT: customs-broker] 일치,"[EXPERT: customs-broker]

{USER_NAME}님, 관세사(전문가 AI)를 호출하겠습니다.",
